task_id,split,connectivity,regions_median,regions_max,mask_preserved,regions_uniform_out,mean_fraction_changed,change_components,aligned_components,aligned_fraction,colour_determines_output,size_determines_output,size_rank_determines_output,bbox_determines_output
ae3edfdc,training,8,8.0,10,False,True,0.056296296296296296,24,23,0.9583333333333334,False,False,False,False
ae58858e,training,8,6.5,8,True,True,0.15208333333333332,9,9,1.0,False,True,True,True
aedd82e4,training,8,2.0,3,True,False,0.12708333333333333,5,5,1.0,False,False,False,False
af726779,training,8,1.0,1,True,False,0.05398536648536648,29,29,1.0,False,False,False,False
af902bf9,training,8,4.0,8,False,True,0.08666666666666667,4,4,1.0,False,False,False,False
b15fca0b,training,8,2.0,4,False,False,0.3926666666666666,5,5,1.0,False,False,False,False
b1948b0a,training,8,1.0,1,True,False,0.46759259259259256,5,5,1.0,False,False,False,False
b20f7c8b,training,8,5.0,5,True,False,0.2297979797979798,12,12,1.0,False,False,False,False
b230c067,training,8,3.0,3,True,True,0.22666666666666668,9,9,1.0,False,True,True,True
b25e450b,training,8,1.0,1,False,False,0.4177777777777778,7,4,0.5714285714285714,False,False,False,False
b27ca6d3,training,8,11.5,14,False,True,0.05810185185185185,3,3,1.0,False,False,False,False
b2862040,training,8,1.0,1,True,False,0.14765512265512265,8,8,1.0,False,False,False,False
b2bc3ffd,training,8,1.0,1,True,False,0.2708333333333333,13,13,1.0,False,False,False,False
b457fec5,training,8,2.0,3,True,False,0.23145797856391473,4,4,1.0,False,False,False,False
b527c5c6,training,8,2.0,2,False,False,0.25875,8,8,1.0,False,False,False,False
b548a754,training,8,2.0,2,False,False,0.18070565797838525,3,0,0.0,False,False,False,False
b5bb5719,training,8,1.0,1,True,False,0.17290249433106575,7,7,1.0,False,False,False,False
b60334d2,training,8,3.5,4,False,True,0.38888888888888884,6,0,0.0,False,False,False,False
b6afb2da,training,8,2.0,2,True,False,0.45,4,4,1.0,False,False,False,False
b7249182,training,8,2.0,2,False,True,0.13487993487993488,3,3,1.0,False,False,False,False
b7256dcd,training,8,1.0,1,True,False,0.305,3,3,1.0,False,False,False,False
b745798f,training,8,1.0,2,False,False,0.5116062986770057,16,14,0.875,False,False,False,False
b74ca5d1,training,8,1.0,1,False,False,0.08333333333333333,28,27,0.9642857142857143,False,False,False,False
b775ac94,training,8,2.0,3,False,False,0.06505668934240362,9,9,1.0,False,False,False,False
b782dc8a,training,8,4.0,4,False,False,0.20410839160839161,7,7,1.0,False,False,False,False
b7955b3c,training,8,1.0,1,False,False,0.07771164021164022,8,8,1.0,False,False,False,False
b7f8a4d8,training,8,30.0,30,False,False,0.04898283459003099,46,46,1.0,False,False,False,False
b7fb29bc,training,8,2.0,2,False,True,0.21333333333333335,3,3,1.0,False,False,False,False
b8825c91,training,8,1.0,1,True,False,0.076171875,8,8,1.0,False,False,False,False
b8cdaf2b,training,8,1.0,1,False,False,0.13596371882086167,8,8,1.0,False,False,False,False
b942fd60,training,8,6.0,17,False,False,0.2909259259259259,6,6,1.0,False,False,False,False
b9630600,training,8,7.0,7,False,False,0.05185185185185185,17,5,0.29411764705882354,False,False,False,False
ba26e723,training,8,1.0,1,True,False,0.2492041292041292,22,22,1.0,False,False,False,False
ba97ae07,training,8,1.0,1,True,False,0.0264848666290974,4,4,1.0,False,False,False,False
ba9d41b8,training,8,2.0,3,False,False,0.11334841628959276,6,6,1.0,False,False,False,False
bae5c565,training,8,1.0,1,False,False,0.4174884944115713,8,5,0.625,False,False,False,False
baf41dbf,training,8,3.0,4,False,False,0.16384729649435534,3,0,0.0,False,False,False,False
bb43febb,training,8,2.0,2,True,False,0.13,4,4,1.0,False,False,False,False
bb52a14b,training,8,31.0,35,False,False,0.01721763085399449,11,11,1.0,False,False,False,False
bc93ec48,training,8,1.0,1,True,False,0.15083333333333335,11,11,1.0,False,False,False,False
bcb3040b,training,8,6.0,11,False,False,0.06804398148148148,3,0,0.0,False,False,False,False
bd14c3bf,training,8,8.0,9,True,True,0.12288065843621399,11,11,1.0,False,False,False,False
bd283c4a,training,8,1.0,1,True,False,0.685,3,3,1.0,False,False,False,False
bd4472b8,training,8,1.0,1,False,False,0.7388888888888889,3,3,1.0,False,False,False,False
bd5af378,training,8,1.0,1,True,False,0.9154166666666667,4,4,1.0,False,False,False,False
bda2d7a6,training,8,1.0,2,False,False,1.0,3,0,0.0,False,False,False,False
bdad9b1f,training,8,2.0,2,False,True,0.19444444444444445,2,2,1.0,False,False,False,False
beb8660c,training,8,4.0,6,False,False,0.46613756613756613,7,4,0.5714285714285714,False,False,False,False
bf32578f,training,8,1.0,1,False,True,0.3748148148148149,3,0,0.0,False,False,False,False
bf89d739,training,8,5.0,7,False,True,0.071841412425294,4,4,1.0,False,False,False,False
c074846d,training,8,1.0,1,False,False,0.12036281179138322,5,0,0.0,False,False,False,False
c0f76784,training,8,3.0,3,False,True,0.0949074074074074,8,8,1.0,False,False,False,False
c1d99e64,training,8,7.0,9,False,True,0.15030222615361935,4,4,1.0,False,False,False,False
c35c1b4c,training,8,1.0,2,False,False,0.08666666666666667,5,1,0.2,False,False,False,False
c3fa4749,training,8,1.0,1,False,False,0.027100000000000003,7,4,0.5714285714285714,False,False,False,False
c444b776,training,8,7.0,7,False,False,0.07079101261926746,24,24,1.0,False,False,False,False
c4d1a9ae,training,8,4.0,7,False,False,0.38125,14,14,1.0,False,False,False,False
c6141b15,training,8,1.0,1,True,False,0.13707386363636365,6,6,1.0,False,False,False,False
c61be7dc,training,8,5.0,5,False,False,0.4187875205746224,3,0,0.0,False,False,False,False
c62e2108,training,8,6.0,6,False,False,0.19536248117728558,5,0,0.0,False,False,False,False
c6e1b8da,training,8,3.0,3,False,False,0.12749999999999997,14,8,0.5714285714285714,False,False,False,False
c7d4e6ad,training,8,2.0,2,True,False,0.125,2,2,1.0,False,False,False,False
c87289bb,training,8,6.5,7,False,True,0.2597222222222222,14,14,1.0,False,False,False,False
c8f0f002,training,8,1.0,1,True,False,0.38518518518518513,7,7,1.0,False,False,False,False
c9680e90,training,8,1.0,1,True,False,0.1778785588309398,16,16,1.0,False,False,False,False
c97c0139,training,8,1.5,2,False,True,0.18015627303553,6,6,1.0,False,False,False,False
c9f8e694,training,8,3.0,4,True,False,0.38541666666666663,5,5,1.0,False,False,False,False
caa06a1f,training,8,1.0,1,True,False,1.0,3,3,1.0,False,False,False,False
cb227835,training,8,2.0,2,False,True,0.10226525611140995,3,3,1.0,False,False,False,False
cbded52d,training,8,9.0,9,True,False,0.036458333333333336,7,7,1.0,False,False,False,False
cc9053aa,training,8,1.0,1,True,False,0.22633744855967075,3,3,1.0,False,False,False,False
ce039d91,training,8,6.5,9,True,False,0.145,20,20,1.0,False,False,False,False
ce22a75a,training,8,3.5,4,False,True,0.38888888888888884,2,0,0.0,False,False,False,False
ce9e57f2,training,8,4.0,4,True,False,0.1251469723691946,12,12,1.0,False,False,False,False
cf133acc,training,8,7.0,12,False,False,0.1051851851851852,6,6,1.0,False,False,False,False
cfb2ce5a,training,8,2.0,4,False,False,0.38999999999999996,5,5,1.0,False,False,False,False
d037b0a7,training,8,1.0,1,False,False,0.3703703703703703,3,3,1.0,False,False,False,False
d06dbe63,training,8,1.0,1,False,True,0.10946745562130178,4,4,1.0,False,False,False,False
d07ae81c,training,8,1.0,1,True,False,0.14430938457254247,23,23,1.0,False,False,False,False
d22278a0,training,8,2.0,3,False,True,0.4404759221242738,31,31,1.0,False,False,False,False
d23f8c26,training,8,1.0,2,False,False,0.3377777777777778,11,11,1.0,False,False,False,False
d255d7a7,training,8,7.0,7,False,False,0.40460246598639454,8,0,0.0,False,False,False,False
d282b262,training,8,5.0,5,False,False,0.24,17,13,0.7647058823529411,False,False,False,False
d2abd087,training,8,6.0,7,True,True,0.26333333333333336,16,16,1.0,False,True,True,True
d2acf2cb,training,8,1.0,2,False,False,0.1728395061728395,6,3,0.5,False,False,False,False
d304284e,training,8,1.0,1,False,True,0.15838509316770186,27,27,1.0,False,False,False,False
d364b489,training,8,5.5,6,False,True,0.185,11,11,1.0,False,False,False,False
d37a1ef5,training,8,3.0,4,False,True,0.22474747474747478,3,3,1.0,False,False,False,False
d406998b,training,8,5.0,6,True,False,0.16987179487179485,25,25,1.0,False,False,False,False
d43fd935,training,8,7.0,11,False,True,0.06666666666666667,6,6,1.0,False,False,False,False
d492a647,training,8,4.5,5,False,True,0.13221153846153846,49,49,1.0,False,False,False,False
d4a91cb9,training,8,2.0,2,False,True,0.10934343434343435,3,3,1.0,False,False,False,False
d4f3cd78,training,8,1.0,1,False,True,0.185,2,2,1.0,False,False,False,False
d511f180,training,8,1.0,1,True,False,0.4696296296296296,3,3,1.0,False,False,False,False
d5d6de2d,training,8,2.0,2,False,True,0.1796296296296296,5,1,0.2,False,False,False,False
d6542281,training,8,1.0,1,True,False,0.045785594475132085,10,10,1.0,False,False,False,False
d687bc17,training,8,8.0,8,False,False,0.08047619047619047,31,28,0.9032258064516129,False,False,False,False
d6ad076f,training,8,2.0,2,False,True,0.11666666666666665,3,3,1.0,False,False,False,False
d6e50e54,training,8,1.0,1,True,False,0.18574074074074073,11,11,1.0,False,False,False,False
d753a70b,training,8,1.0,1,True,False,0.14192708333333334,8,8,1.0,False,False,False,False
d89b689b,training,8,5.0,5,False,False,0.08,15,15,1.0,False,False,False,False
d8c310e9,training,8,1.0,1,False,False,0.16,3,3,1.0,False,False,False,False
d90796e8,training,8,5.0,6,False,False,0.14663643235071808,6,6,1.0,False,False,False,False
d931c21c,training,8,2.0,6,False,True,0.23725862952836638,9,9,1.0,False,False,False,False
d93c6891,training,8,1.0,1,True,False,0.08586309523809525,5,5,1.0,False,False,False,False
d94c3b52,training,8,24.0,24,True,True,0.13333333333333333,28,28,1.0,False,False,False,False
d968ffd4,training,8,1.0,1,True,False,0.614938080495356,5,5,1.0,False,False,False,False
d9f24cd1,training,8,5.5,6,False,True,0.28,6,6,1.0,False,False,False,False
da2b0fe3,training,8,2.0,2,False,True,0.10000000000000002,3,3,1.0,False,False,False,False
db3e9e38,training,8,1.0,1,False,True,0.3232142857142857,4,4,1.0,False,False,False,False
db615bd4,training,8,1.0,1,True,False,0.11093333333333333,110,110,1.0,False,False,False,False
db7260a4,training,8,3.0,3,False,True,0.092,10,10,1.0,False,False,False,False
db93a21d,training,8,3.0,3,False,True,0.4785416666666667,5,5,1.0,False,False,False,False
dbc1a6ce,training,8,8.5,12,False,True,0.15647095959595958,8,8,1.0,False,False,False,False
dc1df850,training,8,3.0,4,False,True,0.3372916666666666,4,4,1.0,False,False,False,False
dc2aa30b,training,8,9.0,9,True,False,0.33608815426997246,33,33,1.0,False,False,False,False
dc2e9a9d,training,8,3.0,3,False,True,0.08029694091075165,7,7,1.0,False,False,False,False
dc433765,training,8,2.0,2,False,True,0.10501757570403211,7,0,0.0,False,False,False,False
dc46ea44,training,8,1.0,1,True,False,0.12672176308539945,9,9,1.0,False,False,False,False
dce56571,training,8,1.0,1,True,False,0.15986531986531985,6,6,1.0,False,False,False,False
dd2401ed,training,8,8.5,11,False,False,0.15714285714285714,13,11,0.8461538461538461,False,False,False,False
ddf7fa4f,training,8,6.0,6,True,False,0.30666666666666664,8,8,1.0,False,False,False,False
ded97339,training,8,5.0,6,False,True,0.09666666666666668,4,4,1.0,False,False,False,False
df8cc377,training,8,14.0,22,False,True,0.06053945249597423,42,42,1.0,False,False,False,False
df978a02,training,8,1.0,1,False,False,0.0234375,12,12,1.0,False,False,False,False
df9fd884,training,8,1.0,1,True,False,0.09709362139917695,6,6,1.0,False,False,False,False
e048c9ed,training,8,4.5,5,False,True,0.06303030303030302,12,12,1.0,False,False,False,False
e0fb7511,training,8,1.0,1,False,True,0.10453648915187376,17,17,1.0,False,False,False,False
e179c5f4,training,8,1.0,1,False,True,0.9638888888888889,3,3,1.0,False,False,False,False
e1d2900e,training,8,12.0,18,False,True,0.02433048433048433,37,36,0.972972972972973,False,False,False,False
e2092e0c,training,8,9.0,12,False,False,0.07111111111111111,3,0,0.0,False,False,False,False
e21a174a,training,8,1.0,1,False,False,0.37294207623877956,5,1,0.2,False,False,False,False
e21d9049,training,8,1.0,1,False,False,0.1143939393939394,6,6,1.0,False,False,False,False
e26a3af2,training,8,1.0,1,True,False,0.16208432090785033,60,60,1.0,False,False,False,False
e39e9282,training,8,1.0,1,True,False,0.10140461857633576,15,15,1.0,False,False,False,False
e3fe1151,training,8,1.0,1,False,False,0.16,12,12,1.0,False,False,False,False
e4075551,training,8,5.0,5,False,True,0.21354497354497357,4,4,1.0,False,False,False,False
e40b9e2f,training,8,1.0,1,False,False,0.049999999999999996,13,13,1.0,False,False,False,False
e41c6fd3,training,8,4.0,5,False,False,0.17890853108244412,11,8,0.7272727272727273,False,False,False,False
e45ef808,training,8,1.0,1,True,False,0.10069444444444445,4,4,1.0,False,False,False,False
e4888269,training,8,5.0,5,True,False,0.015,9,9,1.0,False,False,False,False
e48d4e1a,training,8,2.0,2,False,False,0.36249999999999993,7,3,0.42857142857142855,False,False,False,False
e4941b18,training,8,1.0,1,True,False,0.04101830508756916,9,9,1.0,False,False,False,False
e5062a87,training,8,2.0,4,False,False,0.10666666666666667,5,5,1.0,False,False,False,False
e509e548,training,8,5.0,8,True,True,0.1778879015721121,16,16,1.0,False,False,False,False
e5790162,training,8,3.0,4,False,True,0.14409722222222224,5,5,1.0,False,False,False,False
e5c44e8f,training,8,10.0,11,False,True,0.34435261707988984,4,4,1.0,False,False,False,False
e619ca6e,training,8,2.0,3,False,True,0.12370202220380579,9,9,1.0,False,False,False,False
e681b708,training,8,27.0,32,True,False,0.048742253452398375,77,77,1.0,False,False,False,False
e69241bd,training,8,1.0,2,False,False,0.28025531200134374,6,6,1.0,False,False,False,False
e729b7be,training,8,1.0,1,True,False,0.16488530052543893,3,3,1.0,False,False,False,False
e73095fd,training,8,1.0,1,False,True,0.07038316001164298,9,9,1.0,False,False,False,False
e734a0e8,training,8,12.5,16,False,False,0.07972316393007234,8,0,0.0,False,False,False,False
e74e1818,training,8,1.0,1,False,False,0.21052740133659217,17,5,0.29411764705882354,False,False,False,False
e760a62e,training,8,5.0,5,False,False,0.1732294592871516,33,33,1.0,False,False,False,False
e7639916,training,8,3.0,3,False,True,0.20218240093240092,6,6,1.0,False,False,False,False
e76a88a6,training,8,3.0,3,True,False,0.21,4,4,1.0,False,False,False,False
e7b06bea,training,8,2.0,2,False,True,0.5283333333333333,5,0,0.0,False,False,False,False
e7dd8335,training,8,1.0,1,True,False,0.15301923238431173,3,3,1.0,False,False,False,False
e8593010,training,8,1.0,1,False,True,0.26,36,36,1.0,False,False,False,False
e88171ec,training,8,2.0,3,False,False,0.027422925002564894,3,3,1.0,False,False,False,False
e8dc4411,training,8,1.0,1,True,False,0.07210012210012211,3,3,1.0,False,False,False,False
e9614598,training,8,2.0,2,False,True,0.05,2,2,1.0,False,False,False,False
e9ac8c9e,training,8,1.0,1,False,False,0.22666666666666668,3,3,1.0,False,False,False,False
e9afcf9a,training,8,1.0,1,True,False,0.5,6,6,1.0,False,False,False,False
e9bb6954,training,8,16.0,18,False,False,0.1789589767530944,24,15,0.625,False,False,False,False
e9c9d9a1,training,8,1.0,1,False,True,0.3604288499025341,24,24,1.0,False,False,False,False
ea32f347,training,8,3.0,3,True,True,0.14,12,12,1.0,False,False,False,True
ea786f4a,training,8,1.0,1,False,False,0.33644746787603935,12,12,1.0,False,False,False,False
ea959feb,training,8,1.0,1,True,False,0.1006060606060606,14,14,1.0,False,False,False,False
ec883f72,training,8,2.0,2,False,True,0.043547453703703706,6,6,1.0,False,False,False,False
ecaa0ec1,training,8,4.0,4,False,False,0.07700068870523416,13,9,0.6923076923076923,False,False,False,False
ecb67b6d,training,8,1.0,1,True,False,0.16982323232323235,5,5,1.0,False,False,False,False
ecdecbb3,training,8,3.0,4,False,False,0.10790114862513052,7,0,0.0,False,False,False,False
ed36ccf7,training,8,1.5,2,False,False,0.5,6,3,0.5,False,False,False,False
edcc2ff0,training,8,4.0,4,False,False,0.04666666666666667,13,13,1.0,False,False,False,False
ef135b50,training,8,4.0,5,False,True,0.11,9,9,1.0,False,False,False,False
ef26cbf6,training,8,4.0,4,True,False,0.2077922077922078,6,6,1.0,False,False,False,False
f0100645,training,8,1.0,1,True,False,0.2758024691358025,11,11,1.0,False,False,False,False
f0df5ff0,training,8,6.0,11,False,False,0.13629629629629628,16,16,1.0,False,False,False,False
f0f8a26d,training,8,1.0,1,True,False,0.2912627963133014,5,5,1.0,False,False,False,False
f15e1fac,training,8,5.0,6,False,True,0.23572595704948643,7,7,1.0,False,False,False,False
f18ec8cc,training,8,1.0,1,True,False,0.8298687423687424,8,8,1.0,False,False,False,False
f1bcbc2c,training,8,1.0,2,False,False,0.1225,4,2,0.5,False,False,False,False
f1cefba8,training,8,1.0,1,False,False,0.13228993014209733,19,19,1.0,False,False,False,False
f21745ec,training,8,5.0,5,False,True,0.09646525470175504,13,13,1.0,False,False,False,False
f25ffba3,training,8,1.0,1,False,False,0.2875,2,2,1.0,False,False,False,False
f28a3cbb,training,8,1.0,1,True,False,0.2222222222222222,12,12,1.0,False,False,False,False
f341894c,training,8,1.0,1,True,False,0.04763605442176871,6,6,1.0,False,False,False,False
f35d900a,training,8,4.0,4,False,True,0.18206032412965187,28,28,1.0,False,False,False,False
f3b10344,training,8,7.0,9,False,True,0.08377777777777778,15,15,1.0,False,False,False,False
f3cdc58f,training,8,10.0,11,False,False,0.3233333333333333,18,15,0.8333333333333334,False,False,False,False
f3e14006,training,8,1.0,1,False,False,0.34375,4,0,0.0,False,False,False,False
f3e62deb,training,8,1.0,1,False,True,0.16,11,10,0.9090909090909091,False,False,False,False
f45f5ca7,training,8,2.0,4,False,True,0.1466666666666667,17,12,0.7058823529411765,False,False,False,False
f5c89df1,training,8,1.0,1,False,False,0.14990138067061143,3,0,0.0,False,False,False,False
f76d97a5,training,8,1.0,1,False,False,1.0,3,3,1.0,False,False,False,False
f823c43c,training,8,1.0,1,True,False,0.16933479532163742,33,33,1.0,False,False,False,False
f83cb3f6,training,8,11.0,15,False,False,0.12946311858076565,41,34,0.8292682926829268,False,False,False,False
f8a8fe49,training,8,4.0,4,False,False,0.062222222222222213,12,12,1.0,False,False,False,False
f8be4b64,training,8,3.5,4,False,False,0.20505095332018408,27,27,1.0,False,False,False,False
f8c80d96,training,8,2.0,3,False,True,0.8166666666666665,10,10,1.0,False,False,False,False
f8cc533f,training,8,1.0,1,True,False,0.03248552002014606,19,19,1.0,False,False,False,False
f8f52ecc,training,8,1.0,1,True,False,0.0862962962962963,11,11,1.0,False,False,False,False
f9a67cb5,training,8,9.0,10,False,True,0.2165478312537136,3,3,1.0,False,False,False,False
f9d67f8b,training,8,1.0,1,True,False,0.05277777777777778,8,8,1.0,False,False,False,False
fafd9572,training,8,5.5,7,True,False,0.12083333333333332,9,9,1.0,False,False,False,False
fc10701f,training,8,1.0,1,True,False,0.06886574074074074,12,12,1.0,False,False,False,False
fc4aaf52,training,8,1.0,1,False,False,0.1328125,2,1,0.5,False,False,False,False
fc754716,training,8,1.0,1,False,True,0.7866666666666667,6,4,0.6666666666666666,False,False,False,False
fcc82909,training,8,2.0,3,False,False,0.12,6,6,1.0,False,False,False,False
fd02da9e,training,8,1.0,1,False,False,0.0703125,6,6,1.0,False,False,False,False
fd096ab6,training,8,1.0,1,True,False,0.029592803030303032,15,15,1.0,False,False,False,False
fd4b2b02,training,8,1.0,1,False,True,0.14929524872484648,12,12,1.0,False,False,False,False
fe45cba4,training,8,1.0,1,True,False,0.1875,4,4,1.0,False,False,False,False
fe9372f3,training,8,1.0,1,False,True,0.26696428571428577,2,2,1.0,False,False,False,False
fea12743,training,8,6.0,6,True,True,0.1875,9,9,1.0,False,False,False,False
ff2825db,training,8,4.0,6,False,False,0.5333333333333333,5,2,0.4,False,False,False,False
ff72ca3e,training,8,2.0,9,False,True,0.2823232323232323,5,5,1.0,False,False,False,False
135a2760,evaluation,8,1.0,1,True,False,0.017432567432567433,7,7,1.0,False,False,False,False
13e47133,evaluation,8,1.0,1,False,False,0.7376282051282051,9,9,1.0,False,False,False,False
142ca369,evaluation,8,5.0,8,False,False,0.09713991769547325,7,7,1.0,False,False,False,False
16b78196,evaluation,8,5.5,7,False,False,0.09166666666666667,11,10,0.9090909090909091,False,False,False,False
16de56c4,evaluation,8,8.0,9,False,True,0.1208994708994709,18,17,0.9444444444444444,False,False,False,False
1818057f,evaluation,8,1.0,1,True,False,0.09586056644880174,12,12,1.0,False,False,False,False
195c6913,evaluation,8,1.0,4,False,False,0.12843333333333332,15,14,0.9333333333333333,False,False,False,False
1ae2feb7,evaluation,8,2.0,2,False,False,0.10218531468531468,25,25,1.0,False,False,False,False
221dfab4,evaluation,8,1.0,1,True,False,0.13949843260188088,19,19,1.0,False,False,False,False
247ef758,evaluation,8,1.0,2,False,False,0.15785714285714283,12,12,1.0,False,False,False,False
271d71e2,evaluation,8,3.0,4,False,False,0.3502418941432783,8,0,0.0,False,False,False,False
28a6681f,evaluation,8,1.0,2,False,False,0.09333333333333334,7,7,1.0,False,False,False,False
2b83f449,evaluation,8,2.0,3,True,False,0.2691157526683843,35,35,1.0,False,False,False,False
2c181942,evaluation,8,1.0,1,True,False,0.09955432865577792,19,19,1.0,False,False,False,False
31f7f899,evaluation,8,1.0,1,True,False,0.07654684753585851,14,14,1.0,False,False,False,False
332f06d7,evaluation,8,1.0,1,False,False,0.046671095521541944,8,8,1.0,False,False,False,False
35ab12c3,evaluation,8,10.0,13,False,False,0.2141358024691358,13,13,1.0,False,False,False,False
36a08778,evaluation,8,1.0,1,True,False,0.28778599046456194,6,6,1.0,False,False,False,False
3dc255db,evaluation,8,2.0,3,False,False,0.06833333333333333,11,11,1.0,False,False,False,False
3e6067c3,evaluation,8,1.0,1,True,False,0.04121768492138863,18,18,1.0,False,False,False,False
409aa875,evaluation,8,1.0,1,True,False,0.026041666666666668,18,18,1.0,False,False,False,False
446ef5d2,evaluation,8,1.0,1,False,False,0.44625,5,3,0.6,False,False,False,False
4a21e3da,evaluation,8,1.0,1,True,False,0.1728395061728395,11,11,1.0,False,False,False,False
4c3d4a41,evaluation,8,2.0,2,False,False,0.20625,8,6,0.75,False,False,False,False
4c416de3,evaluation,8,2.0,3,False,False,0.049893765529736366,17,0,0.0,False,False,False,False
53fb4810,evaluation,8,1.0,1,True,False,0.053158345277910496,2,2,1.0,False,False,False,False
581f7754,evaluation,8,1.0,1,True,False,0.20239898989898988,14,14,1.0,False,False,False,False
5961cc34,evaluation,8,1.0,1,True,False,0.15965744400527007,7,7,1.0,False,False,False,False
62593bfd,evaluation,8,2.5,4,False,False,0.09194653299916458,19,19,1.0,False,False,False,False
64efde09,evaluation,8,1.0,1,True,False,0.135173255862911,17,17,1.0,False,False,False,False
6e453dd6,evaluation,8,5.0,6,False,False,0.2928125,22,13,0.5909090909090909,False,False,False,False
6e4f6532,evaluation,8,1.0,1,True,False,0.125,7,7,1.0,False,False,False,False
71e489b6,evaluation,8,3.0,5,False,False,0.11653041150670795,19,16,0.8421052631578947,False,False,False,False
7491f3cf,evaluation,8,1.0,1,False,False,0.06142857142857143,5,5,1.0,False,False,False,False
7666fa5d,evaluation,8,1.0,1,True,False,0.26171875,4,4,1.0,False,False,False,False
7b0280bc,evaluation,8,1.0,1,False,False,0.07351851851851852,3,2,0.6666666666666666,False,False,False,False
7b80bb43,evaluation,8,5.0,9,False,False,0.02693452380952381,7,4,0.5714285714285714,False,False,False,False
7c66cb00,evaluation,8,1.0,1,True,False,0.1037037037037037,21,21,1.0,False,False,False,False
7ed72f31,evaluation,8,1.0,1,True,False,0.05555555555555555,7,7,1.0,False,False,False,False
800d221b,evaluation,8,1.0,1,True,False,0.2675,14,14,1.0,False,False,False,False
80a900e0,evaluation,8,1.0,1,True,False,0.0751984126984127,12,12,1.0,False,False,False,False
88bcf3b4,evaluation,8,1.0,2,False,False,0.09752819472015387,9,8,0.8888888888888888,False,False,False,False
88e364bc,evaluation,8,4.0,5,False,False,0.016666666666666666,19,18,0.9473684210526315,False,False,False,False
8b7bacbf,evaluation,8,2.0,2,False,False,0.05138888888888889,11,11,1.0,False,False,False,False
8b9c3697,evaluation,8,1.0,1,False,False,0.0653907496012759,18,18,1.0,False,False,False,False
8e5c0c38,evaluation,8,2.0,3,False,False,0.013429752066115703,10,10,1.0,False,False,False,False
8f215267,evaluation,8,1.0,1,True,False,0.06748582230623819,39,39,1.0,False,False,False,False
8f3a5a89,evaluation,8,1.0,1,True,False,0.32973958333333336,6,6,1.0,False,False,False,False
9385bd28,evaluation,8,3.5,8,False,False,0.2641938997821351,7,7,1.0,False,False,False,False
97d7923e,evaluation,8,4.0,7,True,False,0.04111111111111112,4,4,1.0,False,False,False,False
981571dc,evaluation,8,1.0,1,False,False,0.10361111111111113,14,14,1.0,False,False,False,False
9aaea919,evaluation,8,1.0,1,False,False,0.06,18,18,1.0,False,False,False,False
9bbf930d,evaluation,8,1.0,1,True,False,0.024675659737579247,19,19,1.0,False,False,False,False
a25697e4,evaluation,8,1.0,1,True,False,0.05777777777777778,5,5,1.0,False,False,False,False
a395ee82,evaluation,8,1.0,1,True,False,0.09986225895316804,20,20,1.0,False,False,False,False
a47bf94d,evaluation,8,1.0,2,False,False,0.07184283021603595,20,20,1.0,False,False,False,False
aa4ec2a5,evaluation,8,1.0,1,True,False,0.28812974465148383,7,7,1.0,False,False,False,False
abc82100,evaluation,8,8.5,19,False,False,0.3249826388888889,12,7,0.5833333333333334,False,False,False,False
b10624e5,evaluation,8,1.0,1,True,False,0.056241426611796985,6,6,1.0,False,False,False,False
b5ca7ac4,evaluation,8,1.0,6,False,False,0.4951790633608815,17,14,0.8235294117647058,False,False,False,False
b6f77b65,evaluation,8,2.0,2,False,False,0.24166666666666664,5,0,0.0,False,False,False,False
b99e7126,evaluation,8,1.0,1,True,False,0.02933016250495442,10,10,1.0,False,False,False,False
b9e38dc0,evaluation,8,1.0,1,False,False,0.34162037037037035,3,3,1.0,False,False,False,False
c4d067a0,evaluation,8,1.0,1,True,False,0.05293005671077505,16,16,1.0,False,False,False,False
c7f57c3e,evaluation,8,1.0,1,True,False,0.05555555555555555,9,9,1.0,False,False,False,False
cb2d8a2c,evaluation,8,1.0,1,True,False,0.11431162599282202,20,20,1.0,False,False,False,False
cbebaa4b,evaluation,8,5.0,5,False,False,0.1828512396694215,6,3,0.5,False,False,False,False
d35bdbdc,evaluation,8,1.0,2,False,False,0.26,14,14,1.0,False,False,False,False
d59b0160,evaluation,8,4.0,9,False,False,0.24088541666666666,6,0,0.0,False,False,False,False
d8e07eb2,evaluation,8,1.0,1,True,False,0.22424242424242422,17,17,1.0,False,False,False,False
da515329,evaluation,8,1.0,1,False,True,0.4710062270431588,13,13,1.0,False,False,False,False
db0c5428,evaluation,8,1.0,1,True,False,0.26359432710064634,27,27,1.0,False,False,False,False
db695cfb,evaluation,8,1.0,1,True,False,0.08130751964085298,16,16,1.0,False,False,False,False
dbff022c,evaluation,8,4.0,4,False,False,0.05194444444444444,7,7,1.0,False,False,False,False
dd6b8c4b,evaluation,8,1.0,1,True,False,0.08264462809917356,14,14,1.0,False,False,False,False
de809cff,evaluation,8,8.0,9,False,False,0.29625,30,18,0.6,False,False,False,False
dfadab01,evaluation,8,8.0,25,False,False,0.42875,18,3,0.16666666666666666,False,False,False,False
e12f9a14,evaluation,8,1.0,1,True,False,0.12187499999999998,16,16,1.0,False,False,False,False
e3721c99,evaluation,8,12.5,14,False,True,0.24888888888888888,17,17,1.0,False,False,False,False
e376de54,evaluation,8,1.0,1,True,False,0.03515625,9,9,1.0,False,False,False,False
faa9f03d,evaluation,8,3.0,8,False,False,0.08680555555555555,32,29,0.90625,False,False,False,False
